PRODUCT_CODE;ITEM_CODE;ITEM_GROSS_WEIGHT;ITEM_NET_WEIGHT;ITEM_OUT_WEIGHT;TECHNOLOGY;AMOUNT;DATE_FROM;WRITEOFF_TYPE
305;73;0.030000000;0.030000000;0.030000000;;1.000000000;16.06.2015;1
458;454;0.030000000;0.030000000;0.030000000;;1.000000000;06.11.2015;1
429;373;0.015000000;0.015000000;0.015000000;;1.000000000;13.10.2015;1
415;23;0.020000000;0.020000000;0.020000000;;1.000000000;10.10.2015;1
415;413;0.036000000;0.036000000;0.036000000;;1.000000000;10.10.2015;1
415;338;0.350000000;0.350000000;0.350000000;;1.000000000;10.10.2015;1
415;89;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
415;24;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
415;22;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
286;288;0.040000000;0.040000000;0.040000000;;1.000000000;16.06.2015;1
273;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
273;38;0.015000000;0.015000000;0.015000000;;1.000000000;16.06.2015;1
273;69;0.005000000;0.005000000;0.005000000;;1.000000000;16.06.2015;1
273;15;0.002400000;0.002400000;0.002400000;;1.000000000;16.06.2015;1
273;23;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
273;21;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
273;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
192;78;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
261;51;0.020000000;0.020000000;0.020000000;;1.000000000;16.06.2015;1
261;52;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
261;31;0.005000000;0.005000000;0.005000000;;1.000000000;16.06.2015;1
261;11;0.003000000;0.003000000;0.003000000;;1.000000000;16.06.2015;1
261;21;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
261;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
261;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
198;340;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
245;37;0.015000000;0.015000000;0.015000000;;1.000000000;17.06.2015;1
245;97;0.012000000;0.012000000;0.012000000;;1.000000000;17.06.2015;1
245;6;0.110000000;0.103400000;0.103400000;;1.000000000;17.06.2015;1
245;338;0.150000000;0.150000000;0.150000000;;1.000000000;17.06.2015;1
245;21;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
245;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
245;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
210;314;0.024000000;0.024000000;0.024000000;;1.000000000;16.06.2015;1
190;386;0.040000000;0.040000000;0.040000000;;1.000000000;19.06.2015;1
209;95;0.024000000;0.024000000;0.024000000;;1.000000000;16.06.2015;1
424;89;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
424;22;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
424;23;0.015000000;0.015000000;0.015000000;;1.000000000;10.10.2015;1
424;24;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
484;50;0.010000000;0.010000000;0.010000000;;1.000000000;18.03.2016;1
484;53;0.010000000;0.010000000;0.010000000;;1.000000000;18.03.2016;1
484;52;0.005000000;0.005000000;0.005000000;;1.000000000;18.03.2016;1
484;363;0.200000000;0.200000000;0.200000000;;1.000000000;18.03.2016;1
484;21;1.000000000;1.000000000;1.000000000;;1.000000000;18.03.2016;1
484;24;1.000000000;1.000000000;1.000000000;;1.000000000;18.03.2016;1
484;22;1.000000000;1.000000000;1.000000000;;1.000000000;18.03.2016;1
396;74;0.030000000;0.030000000;0.030000000;;1.000000000;08.10.2015;1
496;21;1.000000000;1.000000000;1.000000000;;1.000000000;18.04.2016;1
496;24;1.000000000;1.000000000;1.000000000;;1.000000000;18.04.2016;1
496;22;1.000000000;1.000000000;1.000000000;;1.000000000;18.04.2016;1
496;467;0.020000000;0.020000000;0.020000000;;1.000000000;18.04.2016;1
496;49;0.015000000;0.015000000;0.015000000;;1.000000000;18.04.2016;1
496;52;0.010000000;0.010000000;0.010000000;;1.000000000;18.04.2016;1
382;81;0.030000000;0.030000000;0.030000000;;1.000000000;20.07.2015;1
178;81;0.040000000;0.040000000;0.040000000;;1.000000000;18.06.2015;1
149;37;0.010000000;0.010000000;0.010000000;;1.000000000;17.06.2015;1
149;57;0.025000000;0.025000000;0.025000000;;1.000000000;17.06.2015;1
149;13;0.003000000;0.003000000;0.003000000;;1.000000000;17.06.2015;1
149;21;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
149;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
149;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
270;21;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
270;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
270;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
270;23;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
270;53;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
270;43;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
270;13;0.004000000;0.004000000;0.004000000;;1.000000000;16.06.2015;1
292;338;0.150000000;0.150000000;0.150000000;;1.000000000;22.09.2016;1
292;318;1.000000000;1.000000000;1.000000000;;1.000000000;22.09.2016;1
292;385;1.000000000;1.000000000;1.000000000;;1.000000000;22.09.2016;1
292;358;0.010000000;0.010000000;0.010000000;;1.000000000;22.09.2016;1
292;323;0.100000000;0.100000000;0.100000000;;1.000000000;22.09.2016;1
207;97;0.024000000;0.024000000;0.024000000;;1.000000000;16.06.2015;1
391;70;0.030000000;0.030000000;0.030000000;;1.000000000;08.10.2015;1
144;52;0.020000000;0.020000000;0.020000000;;1.000000000;17.06.2015;1
144;39;0.015000000;0.015000000;0.015000000;;1.000000000;17.06.2015;1
144;31;0.010000000;0.010000000;0.010000000;;1.000000000;17.06.2015;1
144;362;0.320000000;0.320000000;0.320000000;;1.000000000;17.06.2015;1
144;89;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
144;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
144;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
194;80;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
383;381;0.040000000;0.040000000;0.040000000;;1.000000000;16.06.2015;1
204;79;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
197;19;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
179;83;0.040000000;0.040000000;0.040000000;;1.000000000;18.06.2015;1
291;23;0.015000000;0.015000000;0.015000000;;1.000000000;21.07.2015;1
389;388;1.000000000;1.000000000;1.000000000;;1.000000000;09.02.2016;1
389;473;1.000000000;1.000000000;1.000000000;;1.000000000;09.02.2016;1
389;361;2.000000000;2.000000000;2.000000000;;1.000000000;09.02.2016;1
389;474;2.000000000;2.000000000;2.000000000;;1.000000000;09.02.2016;1
389;366;1.000000000;1.000000000;1.000000000;;1.000000000;09.02.2016;1
199;77;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
538;46;0.010000000;0.010000000;0.010000000;;1.000000000;10.05.2016;1
538;39;0.020000000;0.020000000;0.020000000;;1.000000000;10.05.2016;1
538;97;0.012000000;0.012000000;0.012000000;;1.000000000;10.05.2016;1
538;338;0.250000000;0.250000000;0.250000000;;1.000000000;10.05.2016;1
538;21;1.000000000;1.000000000;1.000000000;;1.000000000;10.05.2016;1
538;24;1.000000000;1.000000000;1.000000000;;1.000000000;10.05.2016;1
538;22;1.000000000;1.000000000;1.000000000;;1.000000000;10.05.2016;1
394;340;0.030000000;0.030000000;0.030000000;;1.000000000;08.10.2015;1
306;76;0.030000000;0.030000000;0.030000000;;1.000000000;16.06.2015;1
253;75;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
120;46;0.015000000;0.015000000;0.015000000;;1.000000000;16.06.2015;1
120;338;0.350000000;0.350000000;0.350000000;;1.000000000;16.06.2015;1
120;89;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
120;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
120;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
548;541;0.030000000;0.030000000;0.030000000;;1.000000000;22.08.2016;1
183;75;0.030000000;0.030000000;0.030000000;;1.000000000;18.06.2015;1
111;52;0.020000000;0.020000000;0.020000000;;1.000000000;28.04.2015;1
406;405;0.030000000;0.030000000;0.030000000;;1.000000000;08.02.2016;1
406;331;0.005000000;0.005000000;0.005000000;;1.000000000;08.02.2016;1
406;473;1.000000000;1.000000000;1.000000000;;1.000000000;08.02.2016;1
406;361;2.000000000;2.000000000;2.000000000;;1.000000000;08.02.2016;1
406;474;1.000000000;1.000000000;1.000000000;;1.000000000;08.02.2016;1
406;366;1.000000000;1.000000000;1.000000000;;1.000000000;08.02.2016;1
406;388;1.000000000;1.000000000;1.000000000;;1.000000000;08.02.2016;1
32;31;0.020000000;0.020000000;0.020000000;;1.000000000;21.04.2015;1
551;549;0.040000000;0.040000000;0.040000000;;1.000000000;01.09.2016;1
206;100;0.024000000;0.024000000;0.024000000;;1.000000000;16.06.2015;1
546;31;0.010000000;0.010000000;0.010000000;;1.000000000;16.08.2016;1
381;380;0.030000000;0.030000000;0.030000000;;1.000000000;20.07.2015;1
540;11;0.004000000;0.004000000;0.004000000;;1.000000000;29.06.2016;1
540;23;0.010000000;0.010000000;0.010000000;;1.000000000;29.06.2016;1
540;54;0.010000000;0.010000000;0.010000000;;1.000000000;29.06.2016;1
540;31;0.010000000;0.010000000;0.010000000;;1.000000000;29.06.2016;1
540;52;0.005000000;0.005000000;0.005000000;;1.000000000;29.06.2016;1
540;21;1.000000000;1.000000000;1.000000000;;1.000000000;29.06.2016;1
540;24;1.000000000;1.000000000;1.000000000;;1.000000000;29.06.2016;1
540;22;1.000000000;1.000000000;1.000000000;;1.000000000;29.06.2016;1
164;43;0.025000000;0.025000000;0.025000000;;1.000000000;16.06.2015;1
422;23;0.010000000;0.010000000;0.010000000;;1.000000000;10.10.2015;1
422;11;0.003000000;0.003000000;0.003000000;;1.000000000;10.10.2015;1
422;38;0.020000000;0.020000000;0.020000000;;1.000000000;10.10.2015;1
422;21;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
422;22;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
422;24;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
453;23;0.010000000;0.010000000;0.010000000;;1.000000000;29.10.2015;1
453;338;0.050000000;0.050000000;0.050000000;;1.000000000;29.10.2015;1
453;413;0.024000000;0.024000000;0.024000000;;1.000000000;29.10.2015;1
453;21;1.000000000;1.000000000;1.000000000;;1.000000000;29.10.2015;1
453;24;1.000000000;1.000000000;1.000000000;;1.000000000;29.10.2015;1
453;22;1.000000000;1.000000000;1.000000000;;1.000000000;29.10.2015;1
453;339;0.020000000;0.020000000;0.020000000;;1.000000000;29.10.2015;1
26;21;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
26;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
26;23;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
26;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
109;51;0.020000000;0.020000000;0.020000000;;1.000000000;28.04.2015;1
503;388;1.000000000;1.000000000;1.000000000;;1.000000000;22.04.2016;1
503;331;0.005000000;0.005000000;0.005000000;;1.000000000;22.04.2016;1
503;473;1.000000000;1.000000000;1.000000000;;1.000000000;22.04.2016;1
503;361;2.000000000;2.000000000;2.000000000;;1.000000000;22.04.2016;1
503;474;1.000000000;1.000000000;1.000000000;;1.000000000;22.04.2016;1
503;527;0.030000000;0.030000000;0.030000000;;1.000000000;22.04.2016;1
503;366;1.000000000;1.000000000;1.000000000;;1.000000000;22.04.2016;1
386;339;0.100000000;0.100000000;0.100000000;;0.240000000;16.06.2015;1
386;88;0.100000000;0.100000000;0.150000000;;0.240000000;16.06.2015;1
511;46;0.010000000;0.010000000;0.010000000;;1.000000000;28.04.2016;1
511;338;0.250000000;0.250000000;0.250000000;;1.000000000;28.04.2016;1
511;21;1.000000000;1.000000000;1.000000000;;1.000000000;28.04.2016;1
511;24;1.000000000;1.000000000;1.000000000;;1.000000000;28.04.2016;1
511;22;1.000000000;1.000000000;1.000000000;;1.000000000;28.04.2016;1
511;495;0.020000000;0.020000000;0.020000000;;1.000000000;28.04.2016;1
511;490;0.012000000;0.012000000;0.012000000;;1.000000000;28.04.2016;1
181;80;0.040000000;0.040000000;0.040000000;;1.000000000;18.06.2015;1
180;78;0.040000000;0.040000000;0.040000000;;1.000000000;18.06.2015;1
456;454;0.030000000;0.030000000;0.030000000;;1.000000000;06.11.2015;1
251;71;0.030000000;0.030000000;0.030000000;;1.000000000;19.06.2015;1
145;56;0.025000000;0.025000000;0.025000000;;1.000000000;17.06.2015;1
145;52;0.020000000;0.020000000;0.020000000;;1.000000000;17.06.2015;1
145;362;0.250000000;0.250000000;0.250000000;;1.000000000;17.06.2015;1
145;21;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
145;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
145;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
434;339;0.015000000;0.015000000;0.015000000;;1.000000000;13.10.2015;1
299;358;0.020000000;0.020000000;0.020000000;;1.000000000;21.09.2016;1
299;318;1.000000000;1.000000000;1.000000000;;1.000000000;21.09.2016;1
299;357;1.000000000;1.000000000;1.000000000;;1.000000000;21.09.2016;1
481;467;0.025000000;0.025000000;0.025000000;;1.000000000;22.12.2015;1
131;24;1.000000000;1.000000000;1.000000000;;1.000000000;22.09.2016;1
131;23;0.010000000;0.010000000;0.010000000;;1.000000000;22.09.2016;1
131;339;0.025000000;0.025000000;0.025000000;;1.000000000;22.09.2016;1
131;338;0.050000000;0.050000000;0.050000000;;1.000000000;22.09.2016;1
131;358;0.020000000;0.020000000;0.020000000;;1.000000000;22.09.2016;1
131;21;1.000000000;1.000000000;1.000000000;;1.000000000;22.09.2016;1
131;22;1.000000000;1.000000000;1.000000000;;1.000000000;22.09.2016;1
431;374;0.015000000;0.015000000;0.015000000;;1.000000000;13.10.2015;1
399;316;0.030000000;0.030000000;0.030000000;;1.000000000;08.10.2015;1
185;340;0.040000000;0.040000000;0.040000000;;1.000000000;16.06.2015;1
150;13;0.005000000;0.005000000;0.005000000;;1.000000000;17.06.2015;1
150;37;0.015000000;0.015000000;0.015000000;;1.000000000;17.06.2015;1
150;57;0.035000000;0.035000000;0.035000000;;1.000000000;17.06.2015;1
150;89;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
150;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
150;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
169;51;0.025000000;0.025000000;0.025000000;;1.000000000;16.06.2015;1
211;89;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
211;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
211;23;0.015000000;0.015000000;0.015000000;;1.000000000;16.06.2015;1
211;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
542;541;0.040000000;0.040000000;0.040000000;;1.000000000;16.08.2016;1
485;363;0.200000000;0.200000000;0.200000000;;1.000000000;18.03.2016;1
485;21;1.000000000;1.000000000;1.000000000;;1.000000000;18.03.2016;1
485;24;1.000000000;1.000000000;1.000000000;;1.000000000;18.03.2016;1
485;22;1.000000000;1.000000000;1.000000000;;1.000000000;18.03.2016;1
485;58;0.010000000;0.010000000;0.010000000;;1.000000000;18.03.2016;1
485;53;0.010000000;0.010000000;0.010000000;;1.000000000;18.03.2016;1
485;52;0.005000000;0.005000000;0.005000000;;1.000000000;18.03.2016;1
287;316;0.040000000;0.040000000;0.040000000;;1.000000000;16.06.2015;1
132;46;0.010000000;0.010000000;0.010000000;;1.000000000;16.06.2015;1
132;39;0.020000000;0.020000000;0.020000000;;1.000000000;16.06.2015;1
132;97;0.012000000;0.012000000;0.012000000;;1.000000000;16.06.2015;1
132;338;0.250000000;0.250000000;0.250000000;;1.000000000;16.06.2015;1
132;21;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
132;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
132;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
516;23;0.015000000;0.015000000;0.015000000;;1.000000000;01.05.2016;1
516;98;0.024000000;0.024000000;0.024000000;;1.000000000;01.05.2016;1
516;338;0.350000000;0.350000000;0.350000000;;1.000000000;01.05.2016;1
516;89;1.000000000;1.000000000;1.000000000;;1.000000000;01.05.2016;1
516;24;1.000000000;1.000000000;1.000000000;;1.000000000;01.05.2016;1
516;22;1.000000000;1.000000000;1.000000000;;1.000000000;01.05.2016;1
157;31;0.025000000;0.025000000;0.025000000;;1.000000000;16.06.2015;1
247;23;0.010000000;0.010000000;0.010000000;;1.000000000;17.06.2015;1
247;69;0.030000000;0.030000000;0.030000000;;1.000000000;17.06.2015;1
247;363;0.050000000;0.050000000;0.050000000;;1.000000000;17.06.2015;1
247;6;0.100000000;0.094000000;0.094000000;;1.000000000;17.06.2015;1
247;21;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
247;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
247;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
398;76;0.030000000;0.030000000;0.030000000;;1.000000000;08.10.2015;1
106;45;0.020000000;0.020000000;0.020000000;;1.000000000;28.04.2015;1
301;338;0.050000000;0.050000000;0.050000000;;1.000000000;16.06.2015;1
421;22;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
421;24;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
421;314;0.024000000;0.024000000;0.024000000;;1.000000000;10.10.2015;1
421;419;0.003000000;0.003000000;0.003000000;;1.000000000;10.10.2015;1
421;358;0.014000000;0.014000000;0.014000000;;1.000000000;10.10.2015;1
421;23;0.010000000;0.010000000;0.010000000;;1.000000000;10.10.2015;1
421;21;1.000000000;1.000000000;1.000000000;;1.000000000;10.10.2015;1
337;70;0.030000000;0.030000000;0.030000000;;1.000000000;17.06.2015;1
104;43;0.020000000;0.020000000;0.020000000;;1.000000000;16.06.2015;1
128;338;0.050000000;0.050000000;0.050000000;;1.000000000;16.06.2015;1
128;89;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
128;22;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
128;24;1.000000000;1.000000000;1.000000000;;1.000000000;16.06.2015;1
128;23;0.015000000;0.015000000;0.015000000;;1.000000000;16.06.2015;1
128;339;0.025000000;0.025000000;0.025000000;;1.000000000;16.06.2015;1
460;318;1.000000000;1.000000000;1.000000000;;1.000000000;16.11.2015;1
460;463;0.010000000;0.010000000;0.010000000;;1.000000000;16.11.2015;1
460;11;0.005000000;0.005000000;0.005000000;;1.000000000;16.11.2015;1
460;465;0.020000000;0.020000000;0.020000000;;1.000000000;16.11.2015;1
460;462;0.010000000;0.010000000;0.010000000;;1.000000000;16.11.2015;1
166;45;0.025000000;0.025000000;0.025000000;;1.000000000;16.06.2015;1
139;65;0.050000000;0.050000000;0.050000000;;1.000000000;17.06.2015;1
139;363;0.200000000;0.200000000;0.200000000;;1.000000000;17.06.2015;1
139;21;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
139;24;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
139;22;1.000000000;1.000000000;1.000000000;;1.000000000;17.06.2015;1
